tmdb_id,imdb_id,title,original_language,release_year,overview,genres,vote_average,vote_count,poster_url
606236,tt10366428,Family Swap,fr,2021.0,"Husband does not understand his wife? Conflict with children? Do you want to be heard and stood in your place? Be afraid of your desires. In this family, everything changed places, including grandmother.","Comedy, Fantasy",5.9,173,https://image.tmdb.org/t/p/w500/qXeJkpKnG5wl2UqnudHapIEjyaY.jpg
344123,tt4526950,Perfect Match,en,2015.0,"When an engaged couple can’t agree on anything, the mother of the groom hires a wedding planner and an event planner to help put together the wedding of their dreams. The two planners are as different as night and day, but as they too learn to compromise, they discover opposites do indeed attract and can combine to produce incredible results!","Comedy, Romance, TV Movie",5.9,57,https://image.tmdb.org/t/p/w500/sBdSYs5IVVigcoFPImFopbQO9c4.jpg
16444,tt0034734,The First of the Few,en,1942.0,This 1942 fictionalized biopic chronicles the true story of how two of the most remarkable men in aviation history - visionary Spitfire designer R.J. Mitchell and his test pilot Geoffrey Crisp - designed a streamlined monoplane that led to the development of the Spitfire.,"War, Drama",6.725,40,https://image.tmdb.org/t/p/w500/rp7tjjcANAcUknUDYw1DGu4YyD8.jpg
966719,tt3679040,Kisi Ka Bhai... Kisi Ki Jaan,hi,2023.0,"Bhaijaan, a self-defense trainer lives happily as a bachelor with his three brothers Moh, Ishq and Luv and uses violence to settle disputes. When his brothers, who’ve already found partners, come together to fix a match for him, Bhagya Lakshmi, Bhaijaan decides to mend his ways for his lover's sake. All hell breaks loose when he learns about Bhagya's family facing threats from their haunting past.","Romance, Action",5.1,31,https://image.tmdb.org/t/p/w500/yJ2JqgfWniQLnXPM5WkM7f1rqaY.jpg
606243,tt9887520,Season of Love,en,2019.0,A queer lady holiday movie that follows the lives of three very different couples in dealing with their love lives in various loosely interrelated tales all set right before Christmas through New Years.,"Romance, Comedy",7.2,74,https://image.tmdb.org/t/p/w500/usx2sUMfr8XXI8QoQuzaxZzasvo.jpg
16420,tt0114057,Othello,en,1995.0,The evil Iago pretends to be friend of Othello in order to manipulate him to serve his own end in the film version of this Shakespeare classic.,Drama,6.3,148,https://image.tmdb.org/t/p/w500/kyevuYzW36wKadiE8lftLac5VwQ.jpg
49190,tt0462703,Antarctic Journal,ko,2005.0,Arctic cold and paranoia take their toll as Korean explorers are beset by the same strange occurrences that preceded the disappearance of a British team in 1922.,"Horror, Thriller, Mystery",6.0,59,https://image.tmdb.org/t/p/w500/jnfYwQUnvdNLNV1nm2n20b6y6mH.jpg
16447,tt0403692,Woman Is the Future of Man,ko,2004.0,"As the first snow falls in Seoul, two old friends reunite; one is a successful college professor, and the other, a struggling filmmaker recently returned from the United States. After their reminiscences, they finally decide to go in search of the young woman each had romanced years earlier.","Drama, Romance",6.1,64,https://image.tmdb.org/t/p/w500/3bovtjGw5XB3aDKaWkfYnCupBbI.jpg
507990,tt3201736,Run the Race,en,2019.0,"Reeling from his mother’s death and his father’s abandonment, Zach, an All-State athlete, finds glory on the football field, working to earn a college scholarship and the brothers’ ticket out of town. When a devastating injury puts Zach—and his dreams—on the sidelines, David laces up his track cleats to salvage their future and point Zach toward hope.",Drama,6.9,68,https://image.tmdb.org/t/p/w500/1myP5YdjENipbKZYbONxZwPN8KK.jpg
49225,tt0063991,Age of Consent,en,1969.0,An elderly artist thinks he has become too stale and is past his prime. His friend (and agent) persuades him to go to an offshore island to try once more. On the island he re-discovers his muse in the form of a young girl.,"Drama, Comedy",5.9,80,https://image.tmdb.org/t/p/w500/rgNg90MAqNsmdwkNAKzB3iMzPyW.jpg
573531,tt1480660,Halo Legends,en,2010.0,The universe of the Halo video game series is expanded in seven short animated films from Japan's greatest anime directors and studios.,"Animation, War, Action, Science Fiction",7.4,167,https://image.tmdb.org/t/p/w500/cO3iAp2pPNdWE9eqS4pTEY5HghY.jpg
82023,tt2080323,Hotel Desire,de,2011.0,"Antonia is a single mother who works as a hotel maid in Berlin. A normal hot summer day takes a dramatic turn when she crosses paths with a particular guest of the hotel, famous blind portrait painter Julius Pass.","Drama, Romance",6.155,142,https://image.tmdb.org/t/p/w500/myzQj8Rk178DrWsiZjVKjz7Kj9P.jpg
606308,tt10374352,NXT TakeOver XXV,en,2019.0,"NXT TakeOver: XXV was a professional wrestling event produced by WWE for its NXT brand on June 1, 2019, at the Webster Bank Arena in Bridgeport, Connecticut, headlined by Johnny Gargano (c) vs. Adam Cole for the NXT Championship.","Drama, Action, Thriller",8.4,30,https://image.tmdb.org/t/p/w500/a40PSKkeW6YAqYVKqqbW05jSoGk.jpg
82046,tt0046415,The Count of Monte Cristo,fr,1954.0,"Edmond Dantes is falsely accused by those jealous of his good fortune, and is sentenced to spend the rest of his life in the notorious island prison, Chateau d'If. While imprisoned, he meets the Abbe Faria, a fellow prisoner whom everyone believes to be mad. The Abbe tells Edmond of a fantastic treasure hidden away on a tiny island, that only he knows the location of. After many years in prison, the old Abbe dies, and Edmond escapes disguised as the dead body. Now free, Edmond must find the treasure the Abbe told him of, so he can use the new-found wealth to exact revenge on those who have wronged him...","Adventure, Drama, Romance",6.7,73,https://image.tmdb.org/t/p/w500/9h1aCqb0lOtvh8BLDsVUhDu4Fxk.jpg
16515,tt0028691,Captains Courageous,en,1937.0,"Harvey, the arrogant and spoiled son of an indulgent absentee-father, falls overboard from a transatlantic steamship and is rescued by a fishing vessel on the Grand Banks. Harvey fails to persuade them to take him ashore, nor convince the crew of his wealth. The captain offers him a low-paid job, until they return to port, as part of the crew that turns him into a mature, considerate young man.","Adventure, Drama, Family",7.415,183,https://image.tmdb.org/t/p/w500/qhJNHLwIcMqDKBwsr9uMDOumO33.jpg
180314,tt1596753,Salinger,en,2013.0,"An in-depth investigation into the private world of the American writer J. D. Salinger (1919-2010), who lived most of his life behind the impenetrable wall of a self-imposed seclusion: how his dramatic experiences during World War II influenced his life and work, his relationships with very young women, his obsessive writing methods, his many literary secrets.",Documentary,6.3,68,https://image.tmdb.org/t/p/w500/8CHW5pVab9qXKF0PJORepsndZf7.jpg
475242,tt3244786,The Music of Silence,it,2017.0,"Born with a serious eye condition that eventually leads to his blindness, Bocelli nevertheless rises above the challenges, driven by great ambitions towards his passion. The silent pursuit of his daily mission continues.",Drama,7.0,93,https://image.tmdb.org/t/p/w500/btoHPtkDOEkHC27UpSpqzPXVT22.jpg
49289,tt1646203,Two Faces of My Girlfriend,ko,2007.0,"From failing at job interviews, to being a 30-year-old virgin, Gu Chang seriously can’t catch a break. But that all changes when he meets Ah Ni, a lovely and innocent woman who makes Gu Chang think his luck has finally turned for the better — until her split personality Ha Ni rudely emerges during their first kiss. Between Ah Ni's sweet nothings and Ha Ni's abusive high kicks, can Gu Chang handle two girlfriends at once?","Comedy, Romance, Drama",6.6,21,https://image.tmdb.org/t/p/w500/i0s4WZEFm9WsILJH39l6RsrgEwX.jpg
49270,tt0000832,A Corner in Wheat,en,1909.0,"On a whim, a greedy tycoon decides to corner the world market in wheat. This doubles the price of bread, forcing grain producers into charity lines and others further into poverty. The film contrasts the differences between the lives of those who work to grow the wheat and the life of the man who dabbles in its sale for profit.",Drama,6.2,108,https://image.tmdb.org/t/p/w500/wwwC7ItjZeXnH4bL3FI0p5MWUES.jpg
704630,tt11708140,Asylum: Twisted Horror and Fantasy Tales,en,2020.0,"Brandon prepares to give his last stand-up comedy show. As his stories and jokes pass, the public begins to cheer up. But at that precise moment Brandon will realize that these stories have a strong relationship with his past. More than he imagines.","Comedy, Horror, Science Fiction",5.9,48,https://image.tmdb.org/t/p/w500/3rxKic2PDrheSXMCG82vm9LAm8e.jpg
245917,tt2374144,Gintama: The Final Chapter - Be Forever Yorozuya,ja,2013.0,"What would have happened if the Shiroyasha never existed? Edo is thrown to chaos by a mysterious cause. Sakata Gintoki, now lives in a world where the future has changed, without him. What has happened to the Yorozuya? Gintoki, who is now a ghost of the past, must once again carry the burden in order to save his friends. He must finish the biggest job ever, which may be the final job of Yorozuya.","Action, Animation, Science Fiction",7.979,143,https://image.tmdb.org/t/p/w500/1wEl5WHQO2SdWQ6S3gLBaaobf4c.jpg
16516,tt0997274,Clannad: The Motion Picture,ja,2007.0,"Plagued by a seemingly endless stream of haunting dreams, Tomoya drifts through life with an almost overwhelming sense of anger and emptiness. Then, one fateful day, he meets the mysterious and beautiful Nagisa, and his world begins to change. While helping Nagisa revive the defunct Drama Club at their high school, Tomoya discovers that she has the same dreams. Their story starts beneath the cherry blossoms, but where will fate lead them?","Animation, Drama, Romance",7.216,111,https://image.tmdb.org/t/p/w500/crJYdKEriRiyimMr5TUHxNW0XP5.jpg
278698,tt1900832,Avatar Spirits,en,2010.0,"Bryan Konietzko and Michael Dante DiMartino, co-creators of the hit television series, Avatar: The Last Airbender, reflect on the creation of the masterful series.",Documentary,8.012,41,https://image.tmdb.org/t/p/w500/oBWVyOdntLJd5bBpE0wkpN6B6vy.jpg
49314,tt0095050,Dominick and Eugene,en,1988.0,"Dominick and Eugene are twins, but Dominick is a little bit slow due do an accident in his youth. They live together, with Dominick working as garbage man to put Eugene through medical school. Their relationship becomes strained when Eugene must decide between his devotion to his brother, or his need to go away to complete his training. Things are also not helped by Dominick's co-worker, or Eugene's budding romance.",Drama,6.8,47,https://image.tmdb.org/t/p/w500/uSxAr4qqJmLOZz3hhgGa54LShx5.jpg
49283,tt0923714,Sunflower,ko,2006.0,Tae-sik gets out of a prison after spending 10 years for killing a man and wishes nothing but an ordinary life. A local lady welcomes him into her household like a son and he gets a second chance in life. His former gang tries to destroy his new home in order to build a night club but he won’t let them destroy his new family.,"Crime, Drama",7.0,55,https://image.tmdb.org/t/p/w500/qgxZrB4r4OimjYMUZlt6ZmaUm81.jpg
82099,tt1807892,Holiday Engagement,en,2011.0,"Thirty-something Hillary Burns has spent her life trying to get the approval of her parents, in the shadow of her more successfully-attached siblings. So when Hillary's fiance, workaholic lawyer Jason King, dumps her because she isn't willing to relocate for his potential promotion, she panics because she had been promising to bring him home to meet her expectant family, whom she does not want to let down! As a last-minute idea, her best friend Sophie convinces her to actually hire someone to ""play the role"" of Jason for her return home on Thanksgiving.. leading to an interesting combination of sparks & revelations for all involved.","Comedy, Romance, TV Movie",5.8,106,https://image.tmdb.org/t/p/w500/4yM1krPnjkWhIOmrY33mVQgSwXJ.jpg
802958,tt13865110,WWE Fastlane 2021,en,2021.0,"The final stop on the Road to WrestleMania 37 shifts into high gear as Nia Jax & Shayna Baszler take on Bianca Belair & SmackDown Women's Champion Sasha Banks for the Women's Tag Team Championships, Braun Strowman gets his chance at revenge against Shane McMahon, Big E defends his Intercontinental Championship against Apollo Crews, and ""The Head of the Table"" Roman Reigns faces off with Daniel Bryan for the Universal Championship.","Action, Drama",6.8,41,https://image.tmdb.org/t/p/w500/cOrcihxl99L6f0GiDmr2mqnFxz3.jpg
49334,tt0039895,They Made Me a Fugitive,en,1947.0,"After being framed for a policeman's murder, a criminal escapes prison and sets out for revenge.","Drama, Thriller, Crime",6.6,59,https://image.tmdb.org/t/p/w500/dJ8VhdQkFPhmLeBmodgXuzyQ1mC.jpg
835767,tt14388612,Gunfight at Rio Bravo,en,2023.0,"When mysterious Russian gunslinger Ivan Turchin rides into a small Texas town, he runs afoul of a bloodthirsty outlaw gang known as The Hellhounds. Outmanned and outgunned, the town must put their trust in Turchin to protect them from annihilation at the hands of the bandits. The gunslinger finds allies in the form of Marshal Austin Carter and Sheriff Vernon Kelly, and together the three must make a desperate stand against impossible and violent odds.","Western, Action",6.44,84,https://image.tmdb.org/t/p/w500/92hYmHw1XpMEF7yZUzjOzcO4zmC.jpg
49320,tt0162625,Ambush,fi,1999.0,It is the summer of 1941 and the Finnish army has been mobilized along the border with Russia. A platoon led by Lt. Eero Perkola is waiting for orders to go on the offensive. The platoon receives orders for a recon mission through the wilderness around the Lieksa lake to search for possible Russian defensive positions.,"Drama, War",5.9,42,https://image.tmdb.org/t/p/w500/4fVl9Sw94BIv5MMr0Rn5nqh9cCN.jpg
82103,tt0244504,"Me, You, Them",pt,2000.0,"A true story that comically depicts the relationship between an ordinary woman and her three husbands, who live in the same house in a poor and arid small village of the Brazilian northeast.","Drama, Romance",6.9,44,https://image.tmdb.org/t/p/w500/bRpjzOjse06s4SOpH7ipAsqK0gb.jpg
82113,tt0047025,A Day in Court,it,1954.0,"A day at an Italian trial court, where a magistrate judges a full array of peculiar petty crimes and characters.","Comedy, Drama",6.272,57,https://image.tmdb.org/t/p/w500/oIUivGL18V5DZbipgZ8zAxEKVac.jpg
82114,tt0075221,"Goodnight, Ladies and Gentlemen",it,1976.0,"An episodic satire of the political and social status of Italy in the seventies, through the shows of one day of a television channel.",Comedy,6.7,89,https://image.tmdb.org/t/p/w500/4LMtB7ogDvx2ywRbzjZARLHQ6V1.jpg
835786,tt18298604,Giant Spider,zh,2021.0,"In a mysterious laboratory located in the desert, the experimental spiders used for genetic research mutate and turn into giant spider monsters, turning the laboratory into a giant spider's lair. A few days later, a special warfare team led by the captain Gao Qiang, escorting Dr. Chen, a scientist of the Kwon Plant Group, goes to the laboratory to rescue the trapped people and try to retrieve the relevant scientific research data","Thriller, Horror",6.8,70,https://image.tmdb.org/t/p/w500/5ApvzOzDQHMvrp59tOiCF2yLh7d.jpg
49358,tt0096376,A Very Brady Christmas,en,1988.0,"Almost 20 years after the start of the original ""Brady Bunch"" the kids are grown up and have kids of their own. Everyone is having a wonderful time back at the family house for Christmas, until Mike learns of a structural problem in one of the buildings he designed. As he is inspecting the problem, the building collapses, trapping him inside. As the whole family waits by the pile of rubble, they fear the worst. Will Dad be all right?","Drama, Family, TV Movie, Comedy",6.2,48,https://image.tmdb.org/t/p/w500/o3F7vQJYKeDJoVJXBrQS5H2D1za.jpg
540880,tt8805604,A Sister's Secret,en,2018.0,Twin sisters secretly swap places on their thirtieth birthday. The harmless prank becomes a nightmare when one of them is murdered.,"Drama, Thriller, TV Movie",7.2,40,https://image.tmdb.org/t/p/w500/dqxaCN9NFe0epEjZY4QIpxhU9yQ.jpg
377060,tt5277952,The Diary of Anne Frank,de,2016.0,"The story of Anne Frank, the Jewish girl who went into hiding with her family in Amsterdam and became a victim of the Holocaust.",Drama,7.199,136,https://image.tmdb.org/t/p/w500/vkapO6E74s1v52GUzAHLnrRoA0S.jpg
16604,tt1368151,Super Rhino,en,2009.0,"This short begins with the star canine and his owner Penny in peril from ""The Man with the Green Eye"", trapped within his fortress protected by overwhelming defenses, tied up and suspended high above a bottomless pit that's surrounded by fire. So Penny's father transforms Rhino into a super hamster to save the day.","Animation, Comedy",6.0,82,https://image.tmdb.org/t/p/w500/hXgRhk8mDMEY4OSh3fI98X3LNol.jpg
49365,tt0095484,Lady in White,en,1988.0,"Locked in a school closet during Halloween 1962, young Frank witnesses the ghost of a young girl and the man who murdered her years ago. Shortly afterward he finds himself stalked by the killer and is soon drawn to an old house where a mysterious Lady In White lives. As he discovers the secret of the woman he soon finds that the killer may be someone close to him.","Mystery, Horror, Thriller",6.1,133,https://image.tmdb.org/t/p/w500/AevfLQ5c0ZGtO3clHawg9L2XAQ2.jpg
606441,tt10238788,Monster Island,en,2019.0,Gigantic monsters threaten to destroy everything in their path as mankind remains defenseless,"Science Fiction, TV Movie",3.6,33,https://image.tmdb.org/t/p/w500/6GQpuUrjvT3T4s3jEc76SKFaJFp.jpg
49391,tt1031241,From Time to Time,en,2009.0,"A haunting ghost story spanning two worlds, two centuries apart. When 13 year old Tolly finds he can mysteriously travel between the two, he begins an adventure that unlocks family secrets laid buried for generations.","Adventure, Fantasy, Drama",6.252,117,https://image.tmdb.org/t/p/w500/4qVw09ZMpyXWsHt1odiFzdAPCFB.jpg
475374,tt7131334,Falling for Vermont,en,2017.0,"Bestselling author Angela Young needs to get away from the media circus surrounding her book, but her boyfriend/manager Brad is too busy making deals to listen. Determined to take a break, Angela pulls a disappearing act and drives off to see the fall foliage.","Romance, TV Movie",6.5,62,https://image.tmdb.org/t/p/w500/kjgJNg7F6W8xQ3fIzLFVST0F7dS.jpg
49396,tt0102007,The Haunted,en,1991.0,"When the Smurl family moves into a duplex, they find out it's haunted. When the Catholic Church is no help, they reach out to famous demonologists Ed and Lorraine Warren","Horror, Mystery, TV Movie",5.9,57,https://image.tmdb.org/t/p/w500/daLoku3ViXkUKOJB9X39v72KlDq.jpg
147686,tt2104062,Mes héros,fr,2012.0,A son finds an escape from his turbulent marriage with his slightly dysfunctional and quirky parents who are hiding a young boy from the authorities.,Comedy,5.932,66,https://image.tmdb.org/t/p/w500/14HDlhXwa2qQNVIbD5PnReUFgbz.jpg
573683,tt9563632,The Wonderland,ja,2019.0,"The story follows Akane, a girl with no self-confidence. On the day before her birthday, she meets a mysterious alchemist, Hippocrates, and his student, Pipo, who both tell her they're on a mission to save the world. Together, they set out from the basement for ""Wonderland,"" and Akane finds herself labelled Wonderland's savior.","Animation, Fantasy, Family",6.4,96,https://image.tmdb.org/t/p/w500/psWXyFQfIvcKYx1tzJaqVlHXXzH.jpg
147729,tt0071143,Animals Are Beautiful People,en,1974.0,"Animals Are Beautiful People (also called Beautiful People) is a 1974 South African nature documentary written, produced, directed, filmed and edited by Jamie Uys, about the wildlife in Southern Africa, presented with comedic elements. It was filmed in the Namib Desert, the Kalahari Desert and at the Okavango River and Okavango Delta. It was the recipient of the 1974 Golden Globe Award for Best Documentary Film. The film, a critical and commercial success, was independently made by Uys, also known for his later African comedy The Gods Must Be Crazy (1980).","Comedy, Documentary, Family",7.4,76,https://image.tmdb.org/t/p/w500/bhEihEf39CRycWUK6l49hhRO35Y.jpg
16632,tt0395677,100 Days with Mr. Arrogant,ko,2004.0,"After being dumped by her boyfriend just before their 100-day anniversary, Ha-young meets a college guy named Hyung-joon when she kicks a can that accidentally hits him in the face and causes him to scratch his Lexus. He demands she pay him $3000 on the spot.","Comedy, Romance",6.5,107,https://image.tmdb.org/t/p/w500/4kTS3R0NR7Y5t1OpIuVWURlFYBF.jpg
606443,tt7090638,The Swerve,en,2018.0,The dark secrets of Holly's seemingly perfect life are exposed when an unwanted intruder spins her life out of control forever.,"Thriller, Drama, Horror",6.6,37,https://image.tmdb.org/t/p/w500/m2ijShIEmS5Vn55VWrmi0OhBmBy.jpg
16659,tt0079596,My Brilliant Career,en,1979.0,A young woman who is determined to maintain her independence finds herself at odds with her family who wants her to tame her wild side and get married.,"Drama, Romance",6.2,76,https://image.tmdb.org/t/p/w500/s89ZolmE0tD5stOJhy6Jh4V3txZ.jpg
606462,tt10369966,Mystery 101: Playing Dead,en,2019.0,"The local theater is producing a mystery that crime fiction expert Amy unearthed. When one of the actress' life is threatened, Amy & Travis must uncover which character is playing for keeps.","Mystery, TV Movie",7.5,42,https://image.tmdb.org/t/p/w500/zzrV6Zf06GmQuNxtHOzmJImtYjx.jpg
16651,tt0250371,The Other Side of Heaven,en,2001.0,"John H. Groberg, a middle class kid from Idaho Falls, crosses the Pacific to become a Mormon missionary in the remote and exotic Tongan island kingdom during the 1950's. He leaves behind a loving family and the true love of his life, Jean. Through letters and musings across the miles, John shares his humbling and sometimes hilarious adventures with ""the girl back home"", and her letters buoy up his spirits in difficult times. John must struggle to overcome language barriers, physical hardship and deep-rooted suspicion to earn the trust and love of the Tongan people he has come to serve. Throughout his adventure-filled three years on the islands, he discovers friends and wisdom in the most unlikely places. John H. Groberg's Tongan odyssey will change his life forever.","Action, Adventure, Drama, Family",6.2,69,https://image.tmdb.org/t/p/w500/1jHSJULA0nEDfVeewlLvppsjve8.jpg
114975,tt0048806,Wichita,en,1955.0,"Former buffalo hunter and entrepreneur Wyatt Earp arrives in the lawless cattle town of Wichita Kansas. His skill as a gun-fighter makes him a perfect candidate for Marshal, but he refuses the job until he feels morally obligated to bring law and order to this wild town.",Western,6.3,56,https://image.tmdb.org/t/p/w500/ne83mYnmEBLhXnU8qawebKTA1nv.jpg
16685,tt1181936,Varg Veum - Sleeping Beauty,no,2008.0,"After extricating 17-year-old Lisa Halle from a life of prostitution in Copenhagen, private investigator Varg Veum becomes ensnared in a tangle of parental neglect and bad love when he is hired to locate Lisa's boyfriend, Peter Werner.","Crime, Thriller",6.4,38,https://image.tmdb.org/t/p/w500/nFEvcE2VtqQdhnOwHzNsf8yRvgb.jpg
934194,tt9050310,Slash/Back,en,2022.0,"In a remote Arctic community, a group of Inuit girls fight off an alien invasion, all while trying to make it to the coolest party in town.","Science Fiction, Action, Thriller, Horror",6.319,91,https://image.tmdb.org/t/p/w500/fmmRFQtsRrNOpmcfoxVIyE1LxxT.jpg
639254,tt9759888,Crossword Mysteries: Proposing Murder,en,2019.0,"When an old friend of New York Sentinel Crosswords editor Tess Harper is found murdered on the very day her puzzle includes his proposal of marriage, Tess unofficially teams up with Detective Logan O’Connor to find the killer.","TV Movie, Mystery, Crime",7.508,64,https://image.tmdb.org/t/p/w500/7F68QPWGpQalpMeGVTGZjoWYvKi.jpg
934207,tt9602472,Sissy,en,2022.0,"Cecilia is a successful social media influencer living the dream, until she runs into her ex-childhood best friend and is invited away on her bachelorette weekend. Suddenly, Sissy finds herself stuck in a remote cabin with her school bully... and a taste for revenge.","Horror, Comedy, Thriller, Drama",6.138,174,https://image.tmdb.org/t/p/w500/vQ0Dd4epB7meJtRxdLfqbRklQjd.jpg
901410,tt16233104,xxxHOLiC,ja,2022.0,"To be free of his dark visions, Kimihiro Watanuki will work for Dimensional Witch Yūko, a mystical woman quick to help those in a bind—for a fee.","Drama, Mystery, Thriller",6.6,27,https://image.tmdb.org/t/p/w500/9anVNOiOTBhO1vet1Q31rQR2xtO.jpg
16703,tt0035432,This Gun for Hire,en,1942.0,"Sadistic killer-for-hire Philip Raven becomes enraged when his latest job is paid off in marked bills. Vowing to track down his double-crossing boss, nightclub executive Gates, Raven sits beside Gates' lovely new employee, Ellen, on a train out of town. Although Ellen is engaged to marry the police lieutenant who's hunting down Raven, she decides to try and set the misguided hit man straight as he hides from the cops and plots his revenge.","Crime, Thriller, Mystery",7.0,188,https://image.tmdb.org/t/p/w500/wfbRnfY1PQTRlDxZ0XEAw5zSeKn.jpg
49471,tt0116404,Get on the Bus,en,1996.0,"Fifteen Black men gather in South Central LA to take a cross-country bus trip to attend the Million Man March in Washington, DC in October 1995. Among the attendees are an eclectic set of characters, including a laid-off aircraft worker, a man whose at-risk son is handcuffed to him, a Black Republican, a former gangsta, a Hollywood actor, a cop of mixed racial background, and a white bus driver. All make the trek discussing issues surrounding the March, including manhood, religion, politics, sexuality, and race.","History, Adventure, Drama",6.4,75,https://image.tmdb.org/t/p/w500/7p8FvHMSr11LQw9Xv6dPJdrBeU2.jpg
672035,tt11454066,You Cannot Kill David Arquette,en,2020.0,"Following his infamous championship as part of a marketing stunt for the film Ready to Rumble, David Arquette is widely known as the most hated man in pro-wrestling worldwide. Nearly 20 years after he ""won"" the initial title, through ups and downs in his career, with his family, and with his struggles with addiction, David Arquette seeks redemption by returning to the ring...for real this time.",Documentary,6.8,58,https://image.tmdb.org/t/p/w500/tdYm50Tfvyp4jmv96WdCFLSlEJL.jpg
147778,tt1942971,Showrunners: The Art of Running a TV Show,en,2014.0,"“Showrunners” is the first ever feature length documentary film to explore the fascinating world of US television showrunners and the creative forces aligned around them. These are the people responsible for creating, writing and overseeing every element of production on one of the United State’s biggest exports – television drama and comedy series. Often described as the most complex job in the entertainment business, a showrunner is the chief writer / producer on a TV series and, in most instances, the show’s creator. Battling daily between art and commerce, showrunners manage every aspect of a TV show’s development and production: creative, financial and logistical.",Documentary,6.4,49,https://image.tmdb.org/t/p/w500/kWEPPZKsF3OFNZgyEoFc56I3VOr.jpg
16710,tt1047494,Meet the Browns,en,2008.0,"A single mother living in inner city Chicago, Brenda has been struggling for years to make ends meet and keep her three kids off the street. When she's laid off with no warning, she starts losing hope for the first time - until a letter arrives announcing the death of a father she's never met. Desperate for any kind of help, Brenda takes her family to Georgia for the funeral, but nothing could have prepared her for the Browns, her father's fun-loving, crass Southern clan. In a small-town world full of long afternoons and country fairs, Brenda struggles to get to know the family she never knew existed... and finds a brand new romance that just might change her life.","Drama, Comedy, Romance",6.7,110,https://image.tmdb.org/t/p/w500/61qE0TunNdJiPELBdywMlpvZXDB.jpg
1196364,tt28102562,Thamma,hi,2025.0,"Two destined lovers battle supernatural forces, family ties, and nature itself to defend their forbidden romance in a mystical world where ancient powers and prophecies threaten to keep them apart.","Comedy, Horror",6.456,45,https://image.tmdb.org/t/p/w500/udkbDwBbysCGEydt0FHnl9dVO2k.jpg
16692,tt0056714,The Tale of Zatoichi,ja,1962.0,"The adventures of a blind, gambling masseur and master swordsman. Zatoichi targets a yakuza-controlled village, because war with a neighbouring town's smaller gang is brewing.","Adventure, Action, Drama",7.3,150,https://image.tmdb.org/t/p/w500/ohFJMGouR4rwH32QOM9zk4TC000.jpg
16725,tt0801526,The Tracey Fragments,en,2007.0,"Tracey Berkowitz, 15, a self-described normal girl, loses her 9-year old brother, Sonny. In flashbacks and fragments, we meet her overbearing parents and the sweet, clueless Sonny. We watch Tracey navigate high school, friendless, picked on and teased. She develops a thing for Billy Zero, a new student, imagining he's her boyfriend. We see the day she loses Sonny and we watch her try to find him.",Drama,5.953,128,https://image.tmdb.org/t/p/w500/9a99MNftmHNTLIYHfKXtGdAV6oF.jpg
704854,tt12660966,Lost on Everest,en,2020.0,"Reaching 29,029 feet, Mount Everest has long captivated mountaineers of all stripes. But a peak that draws athletes and mountaineers to new heights isn’t without danger — or a dark side. Perhaps the peak’s greatest mystery is the missing body of Andrew “Sandy” Irvine who disappeared alongside George Leigh Mallory in 1924 just 800 vertical feet from the summit. In Lost on Everest, we follow along as a team of elite climbers with new intel on the location of his missing body set out to solve what may be mountaineering’s great mystery. Along with the body, the team hopes to find Irvine’s camera and the footage that could rewrite history.","Documentary, Mystery",7.6,55,https://image.tmdb.org/t/p/w500/nI8ZnMvlVtbXZcZN55baRDbGPn3.jpg
16727,tt0433416,The Namesake,en,2006.0,The American-born son of Indian immigrants strives to fit in among his fellow New Yorkers despite his family's unwillingness to let go of their traditional ways.,Drama,6.751,187,https://image.tmdb.org/t/p/w500/hxrf7HDwh0nIX4xXE06BdpEKW1V.jpg
49511,tt0118852,Chinese Coffee,en,2000.0,"When Harry Levine, an aging, unsuccessful Greenwich Village writer, is fired from his job as restaurant doorman, he calls on friend and mentor Jake, ostensibly to collect a long-standing debt.",Drama,6.674,66,https://image.tmdb.org/t/p/w500/nZGWnSuf1FIuzyEuMRZHHZWViAp.jpg
573791,tt10510654,The Battle: Roar to Victory,ko,2019.0,"Over a 4 day period, a fierce battle takes place between Korean independence militias and imperialist Japanese forces in Manchuria, China. The militia includes a master swordsman and an expert marksman.","History, Action, War",7.3,46,https://image.tmdb.org/t/p/w500/KOiETUJcXcm6HTtEXbzv4ZWj6J.jpg
49514,tt0251094,Gen-Y Cops,cn,2000.0,"When terrorists abduct a deadly government attack robot, the call is put out to the Gen-Y Cops, an elite task force with lethal fighting skills. Together with a trigger-happy FBI agent, the Gen-Y Cops race against time to destroy the robot before it destroys their city.","Action, Science Fiction, Thriller, Crime",4.3,25,https://image.tmdb.org/t/p/w500/28ogVAXiUjUwUIHXXh99UWfgpwj.jpg
246115,tt1821524,Love Is All You Need?,en,2011.0,"Ashley was raised in a picture perfect all-American family with two moms, two grandpas, two uncles, and a little brother. But Ashley has a problem, she has a crush on a boy at school, which is against everything this world has ever taught her.","Drama, Romance",4.7,28,https://image.tmdb.org/t/p/w500/c9RBJ9WqqXA3jXc7TTqWKafr0jh.jpg
82283,tt0018033,It,en,1927.0,"A flapper shopgirl woos her rich boss with animal magnetism -- the captivating personal quality otherwise known as ""it.""","Comedy, Romance",6.9,72,https://image.tmdb.org/t/p/w500/nkkhsKik9GILqn3S5BxoZdyml21.jpg
